Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
751_m1_k_eh,0.205,0.1286603323973591,488.11618056759875,539.8127600597626,800,1150,1750,2400,3300,3300,3850,3850,127.65903326885285,112.06147803008011,0.055,0.055,0.04,150,90,0.03127701445008118
752_m2_p_aa,0.205,0.1433867317548173,610.9019741366502,750.6414181000401,800,1150,1750,2400,3300,3300,3850,3850,111.33573406317556,120.72479083329196,0.055,0.055,0.04,150,90,0
753_f1_k_ah,0.205,0.15275534097500476,557.8597362510383,744.4815173619389,800,1150,1750,2400,3300,3300,3850,3850,178.6984039620067,188.35178957393643,0.055,0.055,0.04,150,90,0.0035858815312980723
754_m2_k_ow,0.205,0.13871941712935354,309.83030033099175,470.7077246111421,800,1150,1750,2400,3300,3300,3850,3850,96.7681926173123,119.43561680559199,0.055,0.055,0.04,150,90,0.038448722240135944
755_f1_k_aa,0.205,0.15455133905711957,849.8753916411374,978.8943061003998,800,1150,1750,2400,3300,3300,3850,3850,169.0787064238125,197.01788108727067,0.055,0.055,0.04,150,90,0
756_m1_t_ow,0.205,0.15585596246240413,303.078319476782,450.3133441931866,800,1150,1750,2400,3300,3300,3850,3850,106.30396508178406,105.29554612230962,0.055,0.055,0.04,150,90,0.010540342417739487
757_m2_k_aa,0.205,0.1724991120311533,673.4876200681447,722.145877401878,800,1150,1750,2400,3300,3300,3850,3850,78.41740807431835,120.67561785243508,0.055,0.055,0.04,150,90,0.038295556391134716
758_f1_t_uw,0.205,0.1325897750926781,253.05426441801774,350.18219494447504,800,1150,1750,2400,3300,3300,3850,3850,151.93426143639232,200.32890995833128,0.055,0.055,0.04,150,90,0.03429953831195024
759_m1_k_aa,0.205,0.15700911386907065,556.147825143605,643.3239718032645,800,1150,1750,2400,3300,3300,3850,3850,134.43823423143164,119.02846863674058,0.055,0.055,0.04,150,90,0.02073268691644957
760_m1_k_ow,0.205,0.15198068777275656,353.6565282470923,541.3690226709148,800,1150,1750,2400,3300,3300,3850,3850,116.3907623871916,81.00755871115373,0.055,0.055,0.04,150,90,0.037948853817265614
761_m2_t_ow,0.205,0.1809712384121962,385.3765013860078,464.91699303516356,800,1150,1750,2400,3300,3300,3850,3850,90.60168441386534,103.63452029340434,0.055,0.055,0.04,150,90,0.02209250783659475
762_f1_t_ow,0.205,0.1416532849770601,353.51213936144137,392.1296653298575,800,1150,1750,2400,3300,3300,3850,3850,174.5978943552298,206.80447437736566,0.055,0.055,0.04,150,90,0.0009364204492789407
763_f1_t_ow,0.205,0.15834818667980308,308.07698317030486,424.44882473122817,800,1150,1750,2400,3300,3300,3850,3850,165.69431892927417,207.78987104053573,0.055,0.055,0.04,150,90,0.011416159908798478
764_m2_t_ow,0.205,0.14460064319405025,334.1455439944434,451.08291654073366,800,1150,1750,2400,3300,3300,3850,3850,78.3634064588937,105.3385349298468,0.055,0.055,0.04,150,90,0.04555351406316562
765_m2_t_eh,0.205,0.17418052464440992,446.3150721051906,576.9363834748118,800,1150,1750,2400,3300,3300,3850,3850,122.31049487503802,111.66269580588038,0.055,0.055,0.04,150,90,0.0038953661826516446
766_f1_t_iy,0.205,0.14649617258245398,299.81167210700613,322.70759400740616,800,1150,1750,2400,3300,3300,3850,3850,189.2794633488155,203.72111827533533,0.055,0.055,0.04,150,90,0.00023480737278682232
767_m1_t_uw,0.205,0.17766650179176752,199.66639683324328,295.0838833536985,800,1150,1750,2400,3300,3300,3850,3850,94.06662247006176,111.51263872369171,0.055,0.055,0.04,150,90,0.017063535348377394
768_m1_k_ow,0.205,0.14080765197493872,291.04933150763657,488.2605898183883,800,1150,1750,2400,3300,3300,3850,3850,108.54864487235933,113.7913109687486,0.055,0.055,0.04,150,90,0.019500785104256235
769_m2_t_ow,0.205,0.14046842976088733,331.4363266706571,427.27290933050557,800,1150,1750,2400,3300,3300,3850,3850,100.6704028054886,117.59751919676202,0.055,0.055,0.04,150,90,0.01760610475902688
770_f1_t_ah,0.205,0.12836620878900887,617.0502435052391,865.7518081393714,800,1150,1750,2400,3300,3300,3850,3850,199.5898373513489,191.7378509479583,0.055,0.055,0.04,150,90,0
771_m1_t_uw,0.205,0.15779036945066016,219.5879463134732,250.97893485569438,800,1150,1750,2400,3300,3300,3850,3850,88.72872356138275,98.29799926156973,0.055,0.055,0.04,150,90,0.006624333533732684
772_m1_t_eh,0.205,0.14828986766316016,402.92773593293253,471.6540494165859,800,1150,1750,2400,3300,3300,3850,3850,99.17840301426678,110.54133025927482,0.055,0.055,0.04,150,90,0.033081919047994506
773_m1_t_aa,0.205,0.12357603252340302,454.0919502784491,588.1353579746615,800,1150,1750,2400,3300,3300,3850,3850,100.34231041238236,113.51394926962828,0.055,0.055,0.04,150,90,0.03344082838607632
774_m1_k_eh,0.205,0.12658969496918418,308.5910474675423,511.0904162256673,800,1150,1750,2400,3300,3300,3850,3850,108.86136906977231,114.12667438443857,0.055,0.055,0.04,150,90,0.011591957296868016
775_f1_k_eh,0.205,0.15739323079655707,431.73739322955157,525.7533734222255,800,1150,1750,2400,3300,3300,3850,3850,150.32362809817306,200.9729217912135,0.055,0.055,0.04,150,90,0
776_m1_t_ah,0.205,0.1636363156807655,428.08604817122705,584.6261218452382,800,1150,1750,2400,3300,3300,3850,3850,130.30169719554388,123.53897179798948,0.055,0.055,0.04,150,90,0.012708452438901419
777_f1_p_iy,0.205,0.15323817036099613,180.99161518225154,337.2055453668934,800,1150,1750,2400,3300,3300,3850,3850,179.22437458535643,196.26991505207428,0.055,0.055,0.04,150,90,0.013570311030300075
778_f1_p_aa,0.205,0.17026780965270158,676.2363248613477,991.9313761578239,800,1150,1750,2400,3300,3300,3850,3850,193.12467312589163,192.9015594383755,0.055,0.055,0.04,150,90,0.020505240538643908
779_f1_p_iy,0.205,0.17553995260057673,137.96685774876647,319.4711725027741,800,1150,1750,2400,3300,3300,3850,3850,224.19917864985865,225.99270279201866,0.055,0.055,0.04,150,90,0.01932954968991752
780_m1_p_ow,0.205,0.17805425232303773,404.03552869407446,476.1107015911797,800,1150,1750,2400,3300,3300,3850,3850,124.42862312127319,103.51952094841118,0.055,0.055,0.04,150,90,0.03152202309662249
781_m1_t_aa,0.205,0.12024778287724086,409.1322565759158,660.7769076455912,800,1150,1750,2400,3300,3300,3850,3850,97.01192760782199,114.81853206905751,0.055,0.055,0.04,150,90,0.01216936539233527
782_m2_k_ah,0.205,0.144608269067169,451.65427871358804,633.850337468493,800,1150,1750,2400,3300,3300,3850,3850,84.85132263035885,100.55010184856631,0.055,0.055,0.04,150,90,0.017664597839295148
783_m2_k_uw,0.205,0.12598661524884075,318.37989645435187,303.4736607242881,800,1150,1750,2400,3300,3300,3850,3850,87.31624274876887,107.35344657605214,0.055,0.055,0.04,150,90,0.0010067330212586885
784_m1_p_eh,0.205,0.16155790066053627,439.051976209191,507.0579140853452,800,1150,1750,2400,3300,3300,3850,3850,105.48118284869938,114.10327344418187,0.055,0.055,0.04,150,90,0.02314269033293764
785_m1_p_ow,0.205,0.14769285569971105,400.54463673555125,529.8143959202927,800,1150,1750,2400,3300,3300,3850,3850,116.44323055511306,88.47436043732297,0.055,0.055,0.04,150,90,0.08603595298082997
786_m1_k_aa,0.205,0.18507210005882804,490.31057027764075,667.8210255628433,800,1150,1750,2400,3300,3300,3850,3850,79.72479914225141,101.88557934181549,0.055,0.055,0.04,150,90,0.04295361598355926
787_m1_p_ow,0.205,0.15574632586563636,423.1883488406824,469.7563378364537,800,1150,1750,2400,3300,3300,3850,3850,120.48745021498941,104.49748552749872,0.055,0.055,0.04,150,90,0.02298058279533265
788_f1_k_aa,0.205,0.16859536123790725,875.3169766218009,946.1560999019232,800,1150,1750,2400,3300,3300,3850,3850,187.92540072436896,194.76251845175366,0.055,0.055,0.04,150,90,0
789_m2_k_ah,0.205,0.14242457746499673,404.66496981247894,623.5709787906111,800,1150,1750,2400,3300,3300,3850,3850,90.70005471376041,120.86888300582339,0.055,0.055,0.04,150,90,0.03082264936620885
790_m2_p_ah,0.205,0.1413057024744243,468.4873894596168,642.6213068646549,800,1150,1750,2400,3300,3300,3850,3850,72.89928271365173,119.68304318599631,0.055,0.055,0.04,150,90,0.03848062058514374
791_f1_p_eh,0.205,0.12124894116541164,618.2068989126564,699.9977630879952,800,1150,1750,2400,3300,3300,3850,3850,198.4741009029673,179.950084982877,0.055,0.055,0.04,150,90,0.02360200124090362
792_m2_t_ow,0.205,0.17699685981588598,361.9677988530547,460.00121754082977,800,1150,1750,2400,3300,3300,3850,3850,108.26936487605028,95.05467844144925,0.055,0.055,0.04,150,90,0.01020792128392059
793_f1_t_eh,0.205,0.12527501721349052,562.8946329537404,584.9710326028222,800,1150,1750,2400,3300,3300,3850,3850,175.61003249924275,176.92786235272212,0.055,0.055,0.04,150,90,0
794_m2_p_eh,0.205,0.17342793007760648,548.8301841627285,642.6033775292958,800,1150,1750,2400,3300,3300,3850,3850,100.3311683245436,106.16153063612593,0.055,0.055,0.04,150,90,0
795_m1_k_ah,0.205,0.15604632593523746,438.60014261464704,594.6696898536334,800,1150,1750,2400,3300,3300,3850,3850,94.13343814540085,124.28779597131984,0.055,0.055,0.04,150,90,0.020276800399466277
796_m2_k_uw,0.205,0.12712001004553702,325.36779348934175,294.26682369927,800,1150,1750,2400,3300,3300,3850,3850,98.03441615863964,98.67000802037113,0.055,0.055,0.04,150,90,0.05784807281850275
797_f1_p_uw,0.205,0.14334708894797435,294.5448781856105,351.59343578120104,800,1150,1750,2400,3300,3300,3850,3850,189.98378655567154,199.33636290810176,0.055,0.055,0.04,150,90,0
798_f1_k_iy,0.205,0.14912600494018047,242.59727960998788,361.2536501216407,800,1150,1750,2400,3300,3300,3850,3850,183.99926443977856,204.89991033170728,0.055,0.055,0.04,150,90,0.013854691858268157
799_f1_k_aa,0.205,0.12452279995242076,946.4846979198913,1016.3610187121758,800,1150,1750,2400,3300,3300,3850,3850,183.22234944595004,182.6912377449148,0.055,0.055,0.04,150,90,0
800_m1_t_iy,0.205,0.1642234538743337,211.9744661775592,290.4345958353275,800,1150,1750,2400,3300,3300,3850,3850,122.95875783547554,126.06788457485092,0.055,0.055,0.04,150,90,0.040745923943572765
801_m2_p_aa,0.205,0.1487834203536533,610.7593197036886,712.9245377373534,800,1150,1750,2400,3300,3300,3850,3850,84.95970890810985,99.88188150821608,0.055,0.055,0.04,150,90,0
802_m1_t_uw,0.205,0.1343402331911729,235.3051636060546,296.31987636376266,800,1150,1750,2400,3300,3300,3850,3850,101.62330499548345,98.62857881652602,0.055,0.055,0.04,150,90,0.05534929930651313
803_f1_p_ow,0.205,0.14747098217154553,417.0441457386824,536.0431126991803,800,1150,1750,2400,3300,3300,3850,3850,204.61793352128325,185.14437010265578,0.055,0.055,0.04,150,90,0.046767011638725896
804_m1_p_eh,0.205,0.1674292341211615,473.80428696657196,491.53599746631784,800,1150,1750,2400,3300,3300,3850,3850,118.05168796008985,108.31158043572185,0.055,0.055,0.04,150,90,0.031395052879365566
805_m2_t_ah,0.205,0.1500626638318089,486.5513547883085,629.0029879748456,800,1150,1750,2400,3300,3300,3850,3850,103.74284737540388,107.11492364853135,0.055,0.055,0.04,150,90,0.042693752227307036
806_m2_t_aa,0.205,0.1329154026082067,643.9666339528678,670.1673389165179,800,1150,1750,2400,3300,3300,3850,3850,96.44923391952454,96.88073862093782,0.055,0.055,0.04,150,90,0
807_f1_k_iy,0.205,0.16869449183326496,252.80822719827165,344.8424944256166,800,1150,1750,2400,3300,3300,3850,3850,192.7349883745641,180.2298779101243,0.055,0.055,0.04,150,90,0.010948831195771292
808_m2_p_uw,0.205,0.15749469925301998,216.07725772591647,365.0774699330956,800,1150,1750,2400,3300,3300,3850,3850,96.43032128290395,100.20148720657868,0.055,0.055,0.04,150,90,0.02661456291008011
809_m2_p_uw,0.205,0.16878850601998624,192.21533217725218,373.2322720987247,800,1150,1750,2400,3300,3300,3850,3850,69.17634120417196,107.32908164121595,0.055,0.055,0.04,150,90,0.038150657035603275
810_m2_k_iy,0.205,0.13060675473488195,183.14047888524806,252.29254591565547,800,1150,1750,2400,3300,3300,3850,3850,106.53312826163337,106.4527167694007,0.055,0.055,0.04,150,90,0.02876831670890724
811_m2_t_aa,0.205,0.15006350094565926,455.0188032796595,775.9500831401457,800,1150,1750,2400,3300,3300,3850,3850,68.99609563393955,122.09174241672324,0.055,0.055,0.04,150,90,0.0271494173020917
812_m1_p_ah,0.205,0.2176660273005132,606.4999965860509,571.495213392132,800,1150,1750,2400,3300,3300,3850,3850,71.68587392552493,107.64871552308318,0.055,0.055,0.04,150,90,0
813_f1_t_aa,0.205,0.14514814370030524,666.7201949324542,414.5214936116168,800,1150,1750,2400,3300,3300,3850,3850,190.02320283576896,185.42167365017812,0.055,0.055,0.04,150,90,0
814_m2_p_eh,0.205,0.19999152466794357,571.7415617512169,591.2886980111826,800,1150,1750,2400,3300,3300,3850,3850,95.88039998844218,107.16597812509892,0.055,0.055,0.04,150,90,0.033596460394498456
815_m1_t_eh,0.205,0.17759651077393693,413.44271806997426,493.33062702233434,800,1150,1750,2400,3300,3300,3850,3850,105.32768150769061,105.49969339056327,0.055,0.055,0.04,150,90,0.03597851104804952
816_f1_t_uw,0.205,0.14713171788158333,292.5735985219905,387.26757799572135,800,1150,1750,2400,3300,3300,3850,3850,197.40214610457159,200.82149318713013,0.055,0.055,0.04,150,90,0.014823369523896176
817_f1_p_uw,0.205,0.1502426328754113,420.2411215329577,359.9562093466058,800,1150,1750,2400,3300,3300,3850,3850,173.14111587698665,192.71504478661114,0.055,0.055,0.04,150,90,0.039849315242080616
818_m2_p_uw,0.205,0.17343530997932766,131.45715305086333,358.0521067897958,800,1150,1750,2400,3300,3300,3850,3850,123.54352210198485,103.24253377820399,0.055,0.055,0.04,150,90,0.0632212163013979
819_m1_k_ow,0.205,0.13335661696459758,252.93770195003975,468.99242020256906,800,1150,1750,2400,3300,3300,3850,3850,82.67713458744112,112.67194562229756,0.055,0.055,0.04,150,90,0.026782758813323274
820_m1_p_aa,0.205,0.16061311888852775,563.7701601803365,660.1772526554824,800,1150,1750,2400,3300,3300,3850,3850,110.5688886913652,105.60443222686179,0.055,0.055,0.04,150,90,0.007733504281208889
821_m2_k_uw,0.205,0.1720299990453719,237.77319164046637,282.53671710965835,800,1150,1750,2400,3300,3300,3850,3850,86.37953804447042,111.93499449069441,0.055,0.055,0.04,150,90,0.05453568040430393
822_f1_t_ow,0.205,0.12400272709882061,371.74014962879363,420.5055709605351,800,1150,1750,2400,3300,3300,3850,3850,179.85795701669997,187.46571625667661,0.055,0.055,0.04,150,90,0.017328107378193458
823_m1_k_aa,0.205,0.1365894141601846,427.63116006999985,640.3859789481638,800,1150,1750,2400,3300,3300,3850,3850,110.46367223836886,112.9947088308917,0.055,0.055,0.04,150,90,0.03312438197072835
824_m2_t_eh,0.205,0.12362922219408162,477.5874231874926,616.9717372684147,800,1150,1750,2400,3300,3300,3850,3850,92.33326601098227,127.10509134273497,0.055,0.055,0.04,150,90,0.006372588801244106
825_m2_p_uw,0.205,0.15250844320677026,226.02302719186417,294.84730652190973,800,1150,1750,2400,3300,3300,3850,3850,101.70839596760996,135.36289989229653,0.055,0.055,0.04,150,90,0.05223784939594696
826_m1_k_uw,0.205,0.13082617992736972,202.01250284846503,288.7916890830464,800,1150,1750,2400,3300,3300,3850,3850,91.63530979168877,99.52122420707337,0.055,0.055,0.04,150,90,0.03894873745808596
827_m2_k_iy,0.205,0.16365329713649313,284.4201214677537,248.7314320198449,800,1150,1750,2400,3300,3300,3850,3850,114.15394131172438,108.97486533643756,0.055,0.055,0.04,150,90,0.08803972472630439
828_m2_k_uw,0.205,0.12529414218732693,327.277591080314,331.39688484437625,800,1150,1750,2400,3300,3300,3850,3850,93.51561354108046,113.02768197275415,0.055,0.055,0.04,150,90,0.07026697554842075
829_m2_k_aa,0.205,0.19328906924567751,605.2441970526862,671.1163742889148,800,1150,1750,2400,3300,3300,3850,3850,113.05686712581232,96.40794971840036,0.055,0.055,0.04,150,90,0.032814087243432474
830_m2_t_uw,0.205,0.1572814689647956,232.8665453852347,279.53046720145295,800,1150,1750,2400,3300,3300,3850,3850,113.16753242561086,123.07336367315088,0.055,0.055,0.04,150,90,0.02841638018496238
831_f1_p_uw,0.205,0.13726171661394965,259.1767357156861,354.2196737870435,800,1150,1750,2400,3300,3300,3850,3850,162.48290449845106,160.56934832683635,0.055,0.055,0.04,150,90,0.006977510847423636
832_m1_k_ah,0.205,0.13140350118348815,400.98871357533227,632.7460914856425,800,1150,1750,2400,3300,3300,3850,3850,109.4006693938718,91.94283604440547,0.055,0.055,0.04,150,90,0.007310890621259086
833_m1_t_uw,0.205,0.15918486583678326,190.13257515589646,306.92329637672265,800,1150,1750,2400,3300,3300,3850,3850,114.47158404875972,100.81645898750375,0.055,0.055,0.04,150,90,0.026746263223255053
834_m1_k_ah,0.205,0.15813175329619997,471.0181688591185,584.2452515972674,800,1150,1750,2400,3300,3300,3850,3850,121.93094911127722,81.48114635820309,0.055,0.055,0.04,150,90,0.017289852953948102
835_m1_k_iy,0.205,0.17488961352832597,161.1956377978769,257.22589776797224,800,1150,1750,2400,3300,3300,3850,3850,101.26882635753691,89.31023257860647,0.055,0.055,0.04,150,90,0.05139883515199325
836_m1_p_uw,0.205,0.14557138667215058,246.25415005050056,315.3920263934584,800,1150,1750,2400,3300,3300,3850,3850,107.34564494324924,117.94352563282105,0.055,0.055,0.04,150,90,0.03805450626427803
837_f1_t_eh,0.205,0.1556491208826408,548.8088476792924,554.9273361987141,800,1150,1750,2400,3300,3300,3850,3850,181.6657871023155,181.4292056911627,0.055,0.055,0.04,150,90,0
838_m1_k_ah,0.205,0.1833427366881481,445.15739233287496,587.3033550257037,800,1150,1750,2400,3300,3300,3850,3850,99.5647068544299,105.7546552207767,0.055,0.055,0.04,150,90,0.015947299045096466
839_f1_k_ow,0.205,0.14929856185154877,251.96591717637182,548.0582625178799,800,1150,1750,2400,3300,3300,3850,3850,171.7583977945656,184.4855232841236,0.055,0.055,0.04,150,90,0
840_m1_t_uw,0.205,0.15287892912597442,157.77135828230982,316.34515719992595,800,1150,1750,2400,3300,3300,3850,3850,101.04781468846971,135.5050732466598,0.055,0.055,0.04,150,90,0.03619831737969795
841_m1_k_aa,0.205,0.16068344433641965,573.5709764769566,675.2408392533291,800,1150,1750,2400,3300,3300,3850,3850,130.12522689760274,108.31312845544564,0.055,0.055,0.04,150,90,0.03272440531407475
842_m1_k_aa,0.205,0.13908939854363733,495.4112606921901,602.2655393404316,800,1150,1750,2400,3300,3300,3850,3850,100.68728087672386,110.92492303926404,0.055,0.055,0.04,150,90,0.026649971883899125
843_f1_p_iy,0.205,0.17551812249825044,372.86368953491706,341.97562023293256,800,1150,1750,2400,3300,3300,3850,3850,221.8304802926579,185.59494107826794,0.055,0.055,0.04,150,90,0.010590915941614409
844_m2_k_ow,0.205,0.14472083359927576,337.41147542085866,436.69621310743025,800,1150,1750,2400,3300,3300,3850,3850,80.75795850408733,80.17230013531758,0.055,0.055,0.04,150,90,0.022462952939188142
845_f1_t_aa,0.205,0.15260194799928672,561.9782934918017,775.0422478035638,800,1150,1750,2400,3300,3300,3850,3850,181.58989828191355,178.978242517547,0.055,0.055,0.04,150,90,0.016917862543185114
846_m2_t_eh,0.205,0.1246007458470721,524.2841911553726,614.1015443933018,800,1150,1750,2400,3300,3300,3850,3850,85.57730174847727,111.67023031924336,0.055,0.055,0.04,150,90,0.003680368056648972
847_m1_t_iy,0.205,0.16298139470232684,275.4621341962333,259.17030384506756,800,1150,1750,2400,3300,3300,3850,3850,99.56380798517911,115.79665826240932,0.055,0.055,0.04,150,90,0.037442171486457676
848_m2_p_iy,0.205,0.14425664214428385,378.7364310169553,215.71698819781625,800,1150,1750,2400,3300,3300,3850,3850,106.42944625337086,115.47019242726172,0.055,0.055,0.04,150,90,0.08076039464662511
849_m2_k_uw,0.205,0.16504239320175093,360.95995122313275,304.77461225394825,800,1150,1750,2400,3300,3300,3850,3850,80.47955275440982,111.01854858406817,0.055,0.055,0.04,150,90,0.06371198690557002
850_m2_p_ah,0.205,0.10984917926246801,600.2151426616143,661.0945205924887,800,1150,1750,2400,3300,3300,3850,3850,89.02424799223007,94.73502544165014,0.055,0.055,0.04,150,90,0.005426816016665734
851_m2_p_ah,0.205,0.1471221203174316,510.1130425677473,647.8965696965305,800,1150,1750,2400,3300,3300,3850,3850,107.26014437804619,124.56398463874766,0.055,0.055,0.04,150,90,0
852_m1_p_iy,0.205,0.17665454958365073,350.48331341234336,274.70244279934,800,1150,1750,2400,3300,3300,3850,3850,102.9276909745624,112.83374152809905,0.055,0.055,0.04,150,90,0.0005274023658186702
853_m1_t_ow,0.205,0.134434748162427,269.83831100518154,479.23170266137663,800,1150,1750,2400,3300,3300,3850,3850,97.96227499354357,106.18400382276668,0.055,0.055,0.04,150,90,0.011797069253228699
854_m2_p_iy,0.205,0.15756194821985953,352.0429387238517,240.9921899584434,800,1150,1750,2400,3300,3300,3850,3850,97.56747339976755,127.88912236555406,0.055,0.055,0.04,150,90,0.06596380977518757
855_m2_t_uw,0.205,0.17258389874823488,1136.758513124038,321.01495722946817,800,1150,1750,2400,3300,3300,3850,3850,107.03006814867078,113.86622827898,0.055,0.055,0.04,150,90,0.03673620906767806
856_m1_p_ah,0.205,0.13048713901153197,536.1023221703592,664.6613821507817,800,1150,1750,2400,3300,3300,3850,3850,110.5326971283097,104.73399085586428,0.055,0.055,0.04,150,90,0.001834488179822506
857_f1_t_eh,0.205,0.1581735017988099,537.3519951672854,589.865604703147,800,1150,1750,2400,3300,3300,3850,3850,196.21803799876903,188.5743852958548,0.055,0.055,0.04,150,90,0.030598070351093135
858_m1_k_iy,0.205,0.15145729470663524,105.81760500620591,262.32190666741326,800,1150,1750,2400,3300,3300,3850,3850,123.83897529492991,91.02927578855281,0.055,0.055,0.04,150,90,0.02479218147467018
859_m2_k_iy,0.205,0.16733096218276694,198.44594922443284,230.9827438069571,800,1150,1750,2400,3300,3300,3850,3850,98.426301706531,105.79632961028776,0.055,0.055,0.04,150,90,0.050011765547981465
860_m1_k_uw,0.205,0.14212369655768145,291.4145754491019,284.542192746933,800,1150,1750,2400,3300,3300,3850,3850,84.32189859021621,94.34003028250117,0.055,0.055,0.04,150,90,0.03077928413778874
861_f1_t_aa,0.205,0.13848662620954466,775.2581706084644,997.0858994516107,800,1150,1750,2400,3300,3300,3850,3850,183.09664592239236,182.3005703022148,0.055,0.055,0.04,150,90,0
862_f1_k_aa,0.205,0.176706619332341,929.7235752092055,851.986755776167,800,1150,1750,2400,3300,3300,3850,3850,195.81824611448423,171.34443787606904,0.055,0.055,0.04,150,90,0
863_m1_k_ah,0.205,0.1289233699379023,429.7985783994309,594.5008081284142,800,1150,1750,2400,3300,3300,3850,3850,105.08063669740882,100.04600274555511,0.055,0.055,0.04,150,90,0.0214950094483436
864_m2_t_iy,0.205,0.14554534203892291,253.0993441701043,245.78265926887815,800,1150,1750,2400,3300,3300,3850,3850,95.25739612622877,98.64841829415661,0.055,0.055,0.04,150,90,0.07216598060357093
865_m1_k_aa,0.205,0.1752283661583253,481.21891607749535,587.2997508939039,800,1150,1750,2400,3300,3300,3850,3850,112.62667337723724,101.03728611918032,0.055,0.055,0.04,150,90,0.020780704940167614
866_f1_p_eh,0.205,0.16299176405550225,543.7607778519545,670.2449341835525,800,1150,1750,2400,3300,3300,3850,3850,183.4330774853598,175.96257681604988,0.055,0.055,0.04,150,90,0.025778106778614654
867_m1_k_aa,0.205,0.12054297544014753,621.9528163801832,589.6253574828238,800,1150,1750,2400,3300,3300,3850,3850,110.70965631101465,130.25134850045407,0.055,0.055,0.04,150,90,0.021804702276345667
868_m2_k_iy,0.205,0.17250396094032047,493.0547669891664,267.00918363721763,800,1150,1750,2400,3300,3300,3850,3850,103.09587621695684,134.80232424745662,0.055,0.055,0.04,150,90,0.019731881132572984
869_m1_k_uw,0.205,0.15765887587781524,370.38948171786865,295.2996671606561,800,1150,1750,2400,3300,3300,3850,3850,111.74371194561706,115.01329408528605,0.055,0.055,0.04,150,90,0.04653264022551668
870_m1_p_aa,0.205,0.14036599304449504,528.0248059506162,692.6153388378785,800,1150,1750,2400,3300,3300,3850,3850,106.31752544885002,119.59098527205815,0.055,0.055,0.04,150,90,0
871_m2_t_eh,0.205,0.14058123350946683,428.47654271480405,590.6300377978357,800,1150,1750,2400,3300,3300,3850,3850,114.1762885898138,121.86044693437226,0.055,0.055,0.04,150,90,0.010742444582199587
872_m1_p_aa,0.205,0.10691336954187633,502.49704940602743,595.1935240366961,800,1150,1750,2400,3300,3300,3850,3850,119.64360757354693,84.57897908128618,0.055,0.055,0.04,150,90,0.028920086547523097
873_f1_t_ow,0.205,0.17229481679639344,374.20530432008974,417.62161814564524,800,1150,1750,2400,3300,3300,3850,3850,203.9927484145638,176.36264158044514,0.055,0.055,0.04,150,90,0.011752933169427333
874_f1_t_iy,0.205,0.15038197081413507,358.3914275224638,328.10232697886903,800,1150,1750,2400,3300,3300,3850,3850,169.80485567520827,198.23571747167784,0.055,0.055,0.04,150,90,0.0215648484542276
875_m1_t_aa,0.205,0.1714255064106008,524.3874247623937,677.9803664248564,800,1150,1750,2400,3300,3300,3850,3850,108.32998205895281,107.68650248852443,0.055,0.055,0.04,150,90,0.021255311206173952
876_f1_t_iy,0.205,0.13783393026058874,328.324197846192,313.39236379652357,800,1150,1750,2400,3300,3300,3850,3850,213.44132298550628,179.45698172878775,0.055,0.055,0.04,150,90,0.023775807399873276
877_m2_p_iy,0.205,0.1663810812241688,235.57024867707693,271.8085571126569,800,1150,1750,2400,3300,3300,3850,3850,126.40428561128664,126.28258381569036,0.055,0.055,0.04,150,90,0.07823052728404056
878_m1_k_aa,0.205,0.15495219207246827,597.3631131912372,636.5440829622436,800,1150,1750,2400,3300,3300,3850,3850,106.46562599218495,115.8317360601281,0.055,0.055,0.04,150,90,0.02038557649016607
879_f1_p_eh,0.205,0.13588600679159032,605.2532123532902,718.8603896350908,800,1150,1750,2400,3300,3300,3850,3850,197.0785215140169,198.11654970767822,0.055,0.055,0.04,150,90,0
880_m1_p_aa,0.205,0.14524699844548827,475.01198840710475,644.561560170448,800,1150,1750,2400,3300,3300,3850,3850,113.44379251699834,123.61366467143274,0.055,0.055,0.04,150,90,0.006948950266719589
881_m2_t_uw,0.205,0.1564222186076839,229.5803007792468,343.0349710008039,800,1150,1750,2400,3300,3300,3850,3850,99.71750442660495,120.35378247705175,0.055,0.055,0.04,150,90,0.07321418188696724
882_m2_t_aa,0.205,0.13181998267477596,642.9167114062235,699.0954940229951,800,1150,1750,2400,3300,3300,3850,3850,109.88071727306931,118.02597324209495,0.055,0.055,0.04,150,90,0.021255404712627313
883_m2_p_eh,0.205,0.15390379019972278,592.1144018819099,605.9327910665905,800,1150,1750,2400,3300,3300,3850,3850,86.03177648986222,131.03992531973415,0.055,0.055,0.04,150,90,0.023480902359612147
884_m2_t_aa,0.205,0.10081762525482006,622.9860095841059,707.2560074635538,800,1150,1750,2400,3300,3300,3850,3850,80.8414497788944,106.09031937022138,0.055,0.055,0.04,150,90,0.028626860334794006
885_m2_k_uw,0.205,0.1655261673477308,233.6163396444566,319.9787972066055,800,1150,1750,2400,3300,3300,3850,3850,101.91694602148132,88.17941012202137,0.055,0.055,0.04,150,90,0.02658715538906388
886_f1_t_ah,0.205,0.1465572172628606,649.3989148163787,861.4524415120409,800,1150,1750,2400,3300,3300,3850,3850,182.6465168815708,189.21410992659222,0.055,0.055,0.04,150,90,0.02326368604713935
